LCLid,cluster,mean_daily_consumption,std_consumption,thermal_sensitivity,weekend_bias
MAC001061,1,0.10683462768793106,0.022102056071162224,1.089099407196045,1.0650238990783691
MAC001062,2,0.18843203783035278,0.052152056246995926,1.156261682510376,1.2572494745254517
MAC001063,1,0.15098348259925842,0.029729075729846954,1.0281867980957031,0.9420942664146423
MAC001064,1,0.1849043220281601,0.05798148363828659,1.0407525300979614,1.0068737268447876
MAC001065,1,0.17233899235725403,0.04778663441538811,1.2095516920089722,0.9804120659828186
MAC001066,1,0.33669912815093994,0.06092686578631401,1.3481414318084717,1.0163629055023193
MAC001067,1,0.09437130391597748,0.027406873181462288,1.280147671699524,1.0002079010009766
MAC001068,1,0.11331161111593246,0.03181632235646248,1.4136271476745605,1.0360444784164429
MAC001069,1,0.10487937182188034,0.04780692979693413,0.6131315803527833,0.8304468393325806
MAC001070,2,0.24859507381916046,0.13787120580673218,2.3826584815979004,1.3412023782730103
MAC001071,1,0.16220086812973022,0.06483049690723419,1.4432401657104492,1.0370506048202515
MAC001072,1,0.11778519302606583,0.031158089637756348,0.7619876861572266,0.9944714307785034
MAC001073,2,0.19655801355838776,0.0686347708106041,1.3350056409835815,1.10819673538208
MAC001074,2,0.48252224922180176,0.09855866432189941,1.3497812747955322,1.0431748628616333
MAC001075,1,0.08472073078155518,0.06301596015691757,2.617948293685913,1.0666624307632446
MAC001076,2,0.280567467212677,0.07985524088144302,1.2496607303619385,1.2016596794128418
MAC001077,1,0.2006148248910904,0.03699525445699692,1.0206679105758667,1.048511028289795
MAC001078,0,0.2649478614330292,0.1796497106552124,4.053233623504639,1.0250880718231201
MAC001079,1,0.03081774853169918,0.009396003317087889,1.2332813739776611,1.0137085914611816
MAC001080,1,0.0887589380145073,0.02408919669687748,1.2572287321090698,1.012664556503296
MAC001081,0,0.30614984035491943,0.14054857194423676,2.2773749828338623,1.0817458629608154
MAC001082,1,0.035312965512275696,0.06776838004589081,0.6131315803527833,1.0507432222366333
MAC001083,1,0.13471511006355286,0.029868505895137787,1.089924693107605,0.9852129220962524
MAC001084,1,0.08404716849327087,0.024455061182379723,0.9061979055404663,0.9873627424240112
MAC001085,0,0.2564846873283386,0.18747945129871368,3.947051763534546,0.9676451683044434
MAC001086,1,0.15710985660552979,0.040932681411504745,1.3295851945877075,1.079820990562439
MAC001087,1,0.1881897896528244,0.07372966408729553,1.5661516189575195,1.0740549564361572
MAC001088,1,0.0695207417011261,0.009396003317087889,1.1228868961334229,0.9985682964324951
MAC001089,1,0.06515894830226898,0.017931779846549034,1.591469407081604,0.9835910797119141
MAC001090,1,0.24686545133590698,0.05135777220129967,1.2626386880874634,1.0775717496871948
MAC001091,1,0.1328176110982895,0.09168983995914459,0.8486350178718567,1.0938999652862549
MAC001092,1,0.0345040000975132,0.02134321816265583,0.80740886926651,0.6936158537864685
MAC001093,1,0.248793363571167,0.07830154150724411,1.3705086708068848,1.0177181959152222
MAC001094,1,0.11861671507358551,0.043887488543987274,1.8284084796905518,0.9650686383247375
MAC001095,0,0.3694157004356384,0.31134095788002014,5.0,1.0173380374908447
MAC001096,1,0.09174905717372894,0.04808177798986435,1.430784821510315,0.9814985990524292
MAC001097,1,0.12536536157131195,0.0800054520368576,0.9968974590301514,1.0331730842590332
MAC001098,0,0.3387608528137207,0.17527885735034943,2.1055641174316406,0.9754289388656616
MAC001099,2,0.3796308636665344,0.09416990727186203,1.2739018201828003,1.0852471590042114
MAC001100,2,0.11901229619979858,0.040237508714199066,1.340712070465088,1.1368221044540405
MAC001101,1,0.04992813244462013,0.0226298775523901,0.6131315803527833,1.0921765565872192
MAC001102,2,0.16993781924247742,0.03411366418004036,1.1979854106903076,1.1216598749160767
MAC001103,1,0.10631047934293747,0.023130659013986588,1.2133463621139526,1.0617311000823975
MAC001104,2,0.34695467352867126,0.10035678744316101,0.7926942706108093,1.0900928974151611
MAC001105,1,0.1224803477525711,0.05246065557003021,1.0891101360321045,0.9669458866119385
MAC001106,1,0.07475854456424713,0.019230898469686508,1.205033302307129,1.0124566555023193
MAC001107,0,0.3286546766757965,0.1727014183998108,1.8257132768630981,0.8367685079574585
MAC001108,1,0.1372874528169632,0.024553494527935982,1.176322102546692,0.9914158582687378
MAC001109,1,0.21917453408241272,0.0570145845413208,1.0282659530639648,0.9707959294319153
MAC001110,0,0.2947571575641632,0.33391398191452026,5.0,1.036582112312317
MAC001111,2,0.16239196062088013,0.07615313678979874,1.5748395919799805,1.1178001165390015
MAC001112,1,0.22300904989242554,0.05115647614002228,1.1309188604354858,1.0100501775741577
MAC001113,2,0.19247958064079285,0.041326917707920074,1.1220427751541138,1.2285175323486328
MAC001114,1,0.18445274233818054,0.0652359277009964,1.8951247930526733,1.0607731342315674
MAC001115,1,0.09038451313972473,0.07368050515651703,0.6131315803527833,0.9564897418022156
MAC001116,1,0.38640955090522766,0.09385619312524796,1.3559130430221558,0.9368314146995544
MAC001117,1,0.16410081088542938,0.027189988642930984,0.8994948267936707,0.9981237649917603
MAC001118,2,0.21314895153045654,0.053900428116321564,1.112296462059021,1.1066656112670898
MAC001119,1,0.17180688679218292,0.08935103565454483,1.4440953731536865,0.9954721331596375
MAC001120,1,0.06923524290323257,0.025270521640777588,1.6211912631988525,1.0311131477355957
MAC001121,2,0.22880609333515167,0.032869257032871246,1.0492578744888306,1.1000016927719116
MAC001122,0,0.21016480028629303,0.19583508372306824,5.0,1.0025861263275146
MAC001123,1,0.2258138209581375,0.03679685667157173,1.0526173114776611,1.0192179679870605
MAC001124,2,0.3418405055999756,0.08388751745223999,1.0206794738769531,1.1279172897338867
MAC001125,2,0.24127212166786194,0.09726574271917343,1.0535566806793213,1.2443186044692993
MAC001126,0,0.15454834699630737,0.10472878068685532,4.6149091720581055,0.9655426144599915
MAC001127,2,0.21571187674999237,0.05757313221693039,1.098082184791565,1.226006269454956
MAC001128,1,0.0704759955406189,0.010685891844332218,0.9416646957397461,0.9185147285461426
MAC001129,1,0.07537321746349335,0.019706405699253082,1.2047927379608154,0.9910295009613037
MAC001130,2,0.12315645813941956,0.03297857195138931,0.8997397422790527,1.2330563068389893
MAC001131,1,0.21881169080734253,0.03546915948390961,1.2305151224136353,1.0739635229110718
MAC001132,2,0.2590872645378113,0.04634292051196098,1.0143324136734009,1.0866316556930542
MAC001133,1,0.25331932306289673,0.05508826673030853,1.1045327186584473,0.9371131062507629
MAC001134,1,0.11067798733711243,0.08250356465578079,2.1819992065429688,1.0177876949310303
MAC001135,1,0.09383799135684967,0.009396003317087889,0.9915937185287476,1.0012190341949463
MAC001136,1,0.12232586741447449,0.05390922352671623,2.1582281589508057,1.0371417999267578
MAC001137,1,0.21566979587078094,0.11468343436717987,1.5084196329116821,1.0276463031768799
MAC001138,1,0.2573532164096832,0.053164783865213394,1.2128528356552124,1.0590418577194214
MAC001139,1,0.1560436636209488,0.031111976131796837,1.183134913444519,1.0270991325378418
MAC001140,1,0.14017809927463531,0.035256315022706985,1.432206630706787,0.9408187866210938
MAC001141,1,0.19857093691825867,0.021586306393146515,1.0795881748199463,1.0236002206802368
MAC001142,1,0.08869456499814987,0.03706808015704155,1.1286457777023315,1.0418674945831299
MAC001143,1,0.1479039043188095,0.03596349433064461,1.2005759477615356,1.0231529474258423
MAC001144,2,0.16671501100063324,0.04126995429396629,1.002588152885437,1.2161967754364014
MAC001145,0,0.7763275146484375,0.41663666129112265,3.99606990814209,0.9934470057487488
MAC001146,1,0.17718607187271118,0.0231682900339365,1.0197542905807495,1.059788465499878
MAC001147,1,0.13016395270824432,0.05382329970598221,1.516133427619934,1.0563621520996094
MAC001148,1,0.13822808861732483,0.04329538345336914,1.6636569499969482,0.9905520081520081
MAC001149,1,0.09956011176109314,0.025196433067321777,1.2251802682876587,0.976761519908905
MAC001151,1,0.16354671120643616,0.04858997464179993,1.3387439250946045,1.0607093572616577
MAC001152,0,0.23150043189525604,0.17964202165603638,3.0743138790130615,1.0236040353775024
MAC001153,1,0.10990685969591141,0.023961350321769714,1.2805787324905396,1.0412633419036865
MAC001154,1,0.16526871919631958,0.04947976395487785,1.0394176244735718,1.0912039279937744
MAC001155,1,0.17446739971637726,0.05414198338985443,0.6983160972595215,1.0777360200881958
MAC001156,1,0.12419456243515015,0.023922903463244438,1.0477755069732666,1.0327728986740112
MAC001157,1,0.18514001369476318,0.02620764821767807,1.1307276487350464,1.018083930015564
MAC001158,2,0.15891385078430176,0.047461025416851044,1.4726386070251465,1.2165414094924927
MAC001159,1,0.09653309732675552,0.028555987402796745,1.267905592918396,0.9077594876289368
MAC001160,0,0.7757460474967957,0.41663666129112265,4.085379123687744,1.0266544818878174
MAC001161,1,0.13433153927326202,0.019930921494960785,1.1339380741119385,1.0139117240905762
MAC001162,1,0.16292931139469147,0.05084832385182381,1.3625686168670654,1.0785589218139648
MAC001163,2,0.14575812220573425,0.03459719568490982,1.2458770275115967,1.181056022644043
MAC001164,2,0.26303741335868835,0.10163352638483047,1.20622718334198,1.1928848028182983
MAC001165,1,0.04795847833156586,0.016960235312581062,1.0829339027404785,0.9894041419029236
MAC001166,1,0.23899582028388977,0.042762670665979385,1.3449366092681885,1.0230194330215454
MAC001167,1,0.21277067065238953,0.05744268372654915,1.3115288019180298,0.941914439201355
MAC001168,1,0.23815292119979858,0.04314848408102989,0.950651228427887,1.034513235092163
MAC001169,1,0.03807033970952034,0.009396003317087889,1.211971640586853,1.1208893060684204
MAC001170,1,0.11051596701145172,0.06592156738042831,1.6619055271148682,0.9144406914710999
MAC001171,2,0.2685951590538025,0.10561628639698029,1.542662262916565,1.478948771953583
MAC001172,1,0.11264835298061371,0.04198664426803589,1.0709640979766846,0.9988338947296143
MAC001173,1,0.11490627378225327,0.06397193670272827,1.1164034605026245,0.8175853490829468
MAC001174,2,0.27472469210624695,0.09052811563014984,1.4869462251663208,1.1911182403564453
MAC001175,1,0.03672603517770767,0.019516825675964355,0.8640241026878357,1.0009877681732178
MAC001176,1,0.07860592007637024,0.022182296961545944,0.947299063205719,1.114948034286499
MAC001177,1,0.11244572699069977,0.027045875787734985,1.073520541191101,0.9748624563217163
MAC001178,1,0.11793069541454315,0.01850864663720131,1.0919994115829468,0.9880081415176392
MAC001179,2,0.2371368706226349,0.06281707435846329,1.179811716079712,1.3308049440383911
MAC001180,1,0.08343558758497238,0.0628955215215683,1.9861664772033691,1.0218815803527832
MAC001181,1,0.055281493812799454,0.03677542880177498,0.8114323616027832,0.8792078495025635
MAC001182,1,0.09882921725511551,0.06206293776631355,0.7479418516159058,0.8078129887580872
MAC001183,1,0.30481573939323425,0.0870877131819725,1.1595486402511597,0.9213258624076843
MAC001184,1,0.17677579820156097,0.0733383521437645,1.3053507804870605,0.9416228532791138
MAC001185,1,0.13732513785362244,0.04830888286232948,1.098677396774292,1.0567917823791504
MAC001186,2,0.10786960273981094,0.03850005194544792,0.6246765851974487,1.147046446800232
MAC001187,2,0.21287041902542114,0.046831078827381134,1.2844054698944092,1.1018633842468262
MAC001188,1,0.11821076273918152,0.03980530798435211,1.4860868453979492,1.0749331712722778
MAC001189,2,0.08262692391872406,0.04490704834461212,0.8317202925682068,1.478948771953583
MAC001190,2,0.21131232380867004,0.04364818334579468,1.0896507501602173,1.1934365034103394
MAC001191,1,0.14664502441883087,0.028123583644628525,1.2115049362182617,0.961786150932312
MAC001192,2,0.4648408889770508,0.11190535128116608,1.072854995727539,1.121289610862732
MAC001193,2,0.18420228362083435,0.041311196982860565,1.0125679969787598,1.1248680353164673
MAC001194,2,0.12773196399211884,0.0605817586183548,1.6918078660964966,1.1439186334609985
MAC001195,1,0.3101869523525238,0.09519515186548233,1.6180567741394043,1.025217890739441
MAC001196,0,0.2256779670715332,0.20039118826389313,3.653104543685913,1.0581881999969482
MAC001197,1,0.12005170434713364,0.04780234396457672,1.4496935606002808,0.9695396423339844
MAC001198,0,0.7763275146484375,0.41663666129112265,2.9018518924713135,0.8609454035758972
MAC001199,1,0.07636047154664993,0.014115194790065289,1.0652756690979004,1.0162402391433716
MAC001200,1,0.06770683079957962,0.023284872993826866,1.052587628364563,1.038952112197876
MAC001201,1,0.09460167586803436,0.026065435260534286,0.8623377680778503,0.9901747703552246
MAC001202,0,0.60389244556427,0.23355863988399506,1.8765029907226562,1.0825637578964233
MAC001203,1,0.365281879901886,0.15868087112903595,1.356801152229309,0.8886416554450989
MAC001204,1,0.08596295863389969,0.035808708518743515,1.0157123804092407,1.0368150472640991
MAC001205,2,0.20175215601921082,0.1333238035440445,3.082496404647827,1.401785135269165
MAC001206,1,0.10487405955791473,0.042830415070056915,1.0127813816070557,0.9304425120353699
MAC001207,1,0.047578126192092896,0.020243238657712936,1.4089725017547607,1.0634993314743042
MAC001208,2,0.08827254921197891,0.040698062628507614,1.4502842426300049,1.391424298286438
MAC001209,2,0.08802839368581772,0.0359412282705307,1.2289800643920898,1.1395429372787476
MAC001210,1,0.12076108157634735,0.03959628939628601,1.4301886558532715,1.0025655031204224
MAC001211,2,0.20229578018188477,0.09443991631269455,1.2596673965454102,1.2897244691848755
MAC001212,1,0.1410529464483261,0.055924270302057266,0.782374918460846,1.0379341840744019
MAC001213,2,0.16029196977615356,0.040147632360458374,1.028306245803833,1.177536964416504
MAC001214,2,0.21177729964256287,0.10246570408344269,1.3962059020996094,1.2997162342071533
MAC001215,0,0.6207297444343567,0.2574898600578308,1.017372488975525,1.1209032535552979
MAC001216,2,0.13338401913642883,0.028373870998620987,1.217754602432251,1.164631724357605
MAC001217,1,0.18662165105342865,0.061465803533792496,1.4454032182693481,0.9448500871658325
MAC001218,1,0.03081774853169918,0.01646246947348118,0.6131315803527833,1.0607517957687378
MAC001219,1,0.353985458612442,0.07351986318826675,1.049522876739502,1.0298783779144287
MAC001220,2,0.29143598675727844,0.1204850971698761,1.2926764488220215,1.478948771953583
MAC001221,2,0.28404006361961365,0.11743637919425964,1.4613792896270752,1.1916569471359253
MAC001222,1,0.09295137971639633,0.021722810342907906,1.2419719696044922,0.9738233089447021
MAC001223,2,0.09811362624168396,0.024292808026075363,1.3128316402435303,1.1327085494995117
MAC001224,0,0.7763275146484375,0.2022516280412674,0.8297410607337952,0.8921621441841125
MAC001225,1,0.21502231061458588,0.06417533755302429,1.2657685279846191,1.024632453918457
MAC001226,1,0.1731032282114029,0.09502339363098145,1.2046027183532715,0.6877013474702836
MAC001227,1,0.22689247131347656,0.04164161533117294,1.223374605178833,1.0457143783569336
MAC001228,2,0.08920453488826752,0.026380153372883797,1.0370906591415405,1.1415386199951172
MAC001230,1,0.151913583278656,0.06122605875134468,0.7939285039901733,0.9968476891517639
MAC001231,1,0.13223673403263092,0.021170370280742645,1.0793514251708984,0.9487271904945374
MAC001232,1,0.21362735331058502,0.040495049208402634,1.216019868850708,0.9816371202468872
MAC001233,1,0.15293878316879272,0.04934300482273102,1.4906731843948364,1.089437484741211
MAC001234,1,0.08479508012533188,0.02000417374074459,1.2561293840408325,1.0418816804885864
MAC001235,2,0.38000938296318054,0.08372180908918381,1.3827861547470093,1.1308742761611938
MAC001236,2,0.11447214335203171,0.03923097252845764,1.4094144105911255,1.2085858583450317
MAC001237,1,0.06800883263349533,0.03265615552663803,0.9068486094474792,1.0275777578353882
MAC001238,1,0.1314404010772705,0.048419225960969925,1.353344202041626,0.9649957418441772
MAC001239,1,0.2398872822523117,0.07953572273254395,1.1110174655914307,0.9203965663909912
MAC001240,1,0.3929893970489502,0.10626065731048584,1.6685084104537964,0.9783753156661987
MAC001241,1,0.09506113827228546,0.046958137303590775,1.5042155981063843,0.9660929441452026
MAC001242,2,0.09001093357801437,0.025864290073513985,1.0904624462127686,1.1515270471572876
MAC001243,1,0.19124914705753326,0.040000177919864655,0.9425219297409058,1.0973424911499023
MAC001244,1,0.1252116560935974,0.0410807803273201,1.8908336162567139,0.8825996518135071
MAC001245,2,0.22010838985443115,0.05916285887360573,1.2487601041793823,1.3578417301177979
MAC001246,1,0.1660681813955307,0.04035104811191559,1.0969908237457275,1.0961554050445557
MAC001247,2,0.14133551716804504,0.038068436086177826,1.367927074432373,1.2493436336517334
MAC001248,1,0.05952528491616249,0.01861821860074997,1.1827659606933594,1.129652500152588
MAC001249,2,0.06761680543422699,0.025623386725783348,1.5553971529006958,1.2203028202056885
MAC001250,0,0.30134522914886475,0.17920829355716705,2.5192501544952393,1.037582516670227
MAC001251,1,0.3715016543865204,0.11814352124929428,1.2663280963897705,1.0300787687301636
MAC001252,0,0.7763275146484375,0.3755876123905182,2.503146171569824,0.951565682888031
MAC001253,2,0.19033095240592957,0.09159837663173676,1.728783130645752,1.160101056098938
MAC001254,1,0.11079593747854233,0.03188328072428703,1.1607524156570435,0.9974284172058105
MAC001255,1,0.29211553931236267,0.06467708945274353,1.2045658826828003,0.9825432300567627
MAC001256,1,0.06881280988454819,0.012260367162525654,1.1028120517730713,0.9822810292243958
MAC001257,2,0.0747717097401619,0.02981165423989296,1.1678650379180908,1.192502498626709
MAC001258,0,0.6589701771736145,0.27656129002571106,2.0546016693115234,0.9418286085128784
MAC001259,1,0.08733315020799637,0.01962316781282425,1.1902953386306763,0.9496766924858093
MAC001260,1,0.11350599676370621,0.025527263060212135,1.2572739124298096,1.0019499063491821
MAC001261,1,0.056848928332328796,0.013902034610509872,1.1231862306594849,1.1228684186935425
MAC001262,1,0.0946311429142952,0.03879256173968315,0.6748032569885254,1.0359961986541748
MAC001263,1,0.0939665362238884,0.024802928790450096,1.3366897106170654,0.9692292809486389
MAC001264,1,0.15527217090129852,0.039429921656847,1.2660070657730103,1.0431464910507202
MAC001265,0,0.31295377016067505,0.14491891860961914,2.9629628658294678,1.0418096780776978
MAC001266,1,0.15024475753307343,0.08950240164995193,2.8177881240844727,1.0012301206588745
MAC001267,1,0.03081774853169918,0.009396003317087889,0.9350865483283997,0.9021689295768738
MAC001268,1,0.0644693374633789,0.017341095954179764,1.394250512123108,1.051429033279419
MAC001269,1,0.11316724866628647,0.0999295562505722,0.7773193717002869,1.0208373069763184
MAC001270,1,0.07379165291786194,0.04634203389286995,1.5546380281448364,1.0662750005722046
MAC001271,2,0.3398285508155823,0.09231661260128021,1.416335105895996,1.1225687265396118
MAC001272,1,0.06884539127349854,0.04032863676548004,0.9976209998130798,0.8477454781532288
MAC001273,2,0.11827589571475983,0.060356322675943375,1.4000436067581177,1.2514376640319824
MAC001274,1,0.14919422566890717,0.01042957603931427,0.9103158116340637,0.9999487400054932
MAC001275,1,0.07314904779195786,0.03344397619366646,1.7726843357086182,0.9862857460975647
MAC001276,1,0.16511866450309753,0.09545136243104935,2.4243998527526855,0.9944608807563782
MAC001277,2,0.1295441836118698,0.06757185608148575,0.891894519329071,1.1672227382659912
MAC001279,1,0.17491115629673004,0.053987473249435425,1.1396408081054688,1.023044228553772
MAC001280,1,0.07187254726886749,0.03585804998874664,1.291935682296753,1.034042477607727
MAC001281,1,0.07045551389455795,0.04132121056318283,0.903709352016449,1.002600908279419
MAC001282,1,0.07208175212144852,0.03984837234020233,1.3673216104507446,0.9281064867973328
MAC001283,2,0.44272902607917786,0.13098420202732086,0.8346918821334839,1.0265846252441406
MAC001284,0,0.18251827359199524,0.13054928183555603,3.888629913330078,1.0003948211669922
MAC001285,1,0.10585466772317886,0.0321984700858593,1.78018319606781,1.0316466093063354
MAC001286,1,0.2574522793292999,0.04412766918540001,1.1388914585113525,1.0383753776550293
MAC001287,2,0.10399427264928818,0.02785600908100605,0.7541615962982178,1.1769777536392212
MAC001288,2,0.19697138667106628,0.05918180197477341,1.3391644954681396,1.1051446199417114
MAC001289,1,0.21690228581428528,0.07079119980335236,0.8988338708877563,1.0371588468551636
MAC001290,2,0.04876330867409706,0.023822976276278496,1.486234426498413,1.296917200088501
MAC001291,1,0.07759104669094086,0.02571175806224346,1.4270343780517578,1.007628321647644
MAC001292,1,0.17042067646980286,0.052360258996486664,1.30868399143219,1.0151876211166382
MAC001293,1,0.050911642611026764,0.016266273334622383,1.104564905166626,1.0032297372817993
MAC001294,2,0.08615154772996902,0.03645683079957962,1.3244259357452393,1.2702175378799438
MAC001295,1,0.22659775614738464,0.08102916926145554,1.6154505014419556,0.8159059882164001
MAC001296,1,0.037717726081609726,0.017804477363824844,0.8735802173614502,0.9107701182365417
MAC001297,1,0.10842868685722351,0.0378895029425621,1.4543429613113403,0.9429255127906799
MAC001298,2,0.16656571626663208,0.047144580632448196,1.2904765605926514,1.1974791288375854
MAC001299,1,0.2102755308151245,0.11399498581886292,1.2093764543533325,0.9391533732414246
MAC001301,1,0.17164409160614014,0.06520088762044907,1.7191871404647827,0.9761090874671936
MAC001302,1,0.11847240477800369,0.03815818578004837,1.4306869506835938,1.0420585870742798
MAC001303,1,0.08052682131528854,0.03382065147161484,1.2109185457229614,1.0142302513122559
MAC001304,2,0.2973664104938507,0.09454748779535294,1.477819800376892,1.0569205284118652
MAC001305,1,0.24567459523677826,0.05794227123260498,0.9362521767616272,1.025404453277588
MAC001306,1,0.25527292490005493,0.04347224161028862,1.2102172374725342,0.957290768623352
MAC001307,1,0.1012527123093605,0.031028814613819122,1.638637661933899,0.9684411883354187
MAC001308,2,0.20877841114997864,0.06850073486566544,0.8949256539344788,1.1225756406784058
MAC001309,1,0.03081774853169918,0.009396003317087889,0.6131315803527833,0.6877013474702836
MAC001310,0,0.45978179574012756,0.1316029578447342,1.7059242725372314,1.0601238012313843
MAC001311,1,0.1863110512495041,0.2353639304637909,0.850756824016571,0.8623819947242737
MAC001312,1,0.08438823372125626,0.05359392240643501,0.8890417814254761,0.9815839529037476
MAC001313,1,0.1749124974012375,0.07865110039710999,1.5493855476379395,0.9935851097106934
MAC001314,1,0.14127948880195618,0.04831964522600174,1.5661202669143677,0.9692307114601135
MAC001315,0,0.7763275146484375,0.41663666129112265,1.8507535457611084,0.9228157997131348
MAC001316,2,0.10919220000505447,0.0361798070371151,1.0931752920150757,1.2662253379821777
MAC001317,1,0.10108166188001633,0.03951634094119072,0.8252139687538147,1.0263266563415527
MAC001318,1,0.13906708359718323,0.04500565305352211,1.5830336809158325,0.9860831499099731
MAC001319,1,0.09560643881559372,0.034092016518116,1.027047038078308,1.1113301515579224
MAC001320,1,0.19562238454818726,0.04232049733400345,0.960599958896637,1.0078654289245605
MAC001321,1,0.1170177310705185,0.04529200866818428,1.0900185108184814,0.7896062731742859
MAC001322,1,0.13286550343036652,0.025281639769673347,1.2919480800628662,1.014432668685913
MAC001323,0,0.43997132778167725,0.13500846922397614,1.650052785873413,0.9638166427612305
MAC001324,2,0.2932509183883667,0.0822896659374237,1.283848524093628,1.0728139877319336
MAC001325,1,0.12250053882598877,0.0214108657091856,1.0034924745559692,0.9193496704101562
MAC001326,1,0.22129450738430023,0.07636445015668869,1.360526204109192,1.007925271987915
MAC001327,1,0.08971825987100601,0.02635224536061287,1.0952283143997192,1.1133348941802979
MAC001328,1,0.03821877762675285,0.018723083660006523,0.6131315803527833,1.0120359659194946
MAC001329,2,0.05368155241012573,0.016561683267354965,1.3393131494522095,1.192537784576416
MAC001330,2,0.20987167954444885,0.10809237509965897,1.8525655269622803,1.1526579856872559
MAC001331,1,0.1493433266878128,0.02214163914322853,1.1535663604736328,1.0864503383636475
MAC001332,1,0.06455650925636292,0.02224191650748253,1.3409076929092407,1.0419436693191528
MAC001333,1,0.05290326848626137,0.013465914875268936,1.028900146484375,1.068989872932434
MAC001334,1,0.05878596380352974,0.03873143717646599,1.4152507781982422,0.9538828730583191
MAC001335,1,0.05679059773683548,0.013202264904975891,1.0931369066238403,0.9626371264457703
MAC001336,2,0.24777887761592865,0.06336762756109238,1.4804757833480835,1.1542167663574219
MAC001337,1,0.09069804847240448,0.02726004458963871,1.2262868881225586,0.9659538269042969
MAC001338,2,0.4212202727794647,0.12899890542030334,1.4547176361083984,1.1183041334152222
MAC001339,1,0.04689442366361618,0.011408651247620583,0.9982923269271851,0.9414559602737427
MAC001340,1,0.09990949928760529,0.08979073166847229,1.133310317993164,1.001991868019104
MAC001341,1,0.27301889657974243,0.05924224853515625,1.2418094873428345,0.8765371441841125
MAC001342,1,0.03081774853169918,0.009396003317087889,1.270429015159607,0.9919261336326599
MAC001343,1,0.2303473949432373,0.056700918823480606,1.1973973512649536,1.0037904977798462
MAC001344,1,0.03794051706790924,0.009396003317087889,1.4216890335083008,1.0731914043426514
MAC001345,1,0.06851386278867722,0.014476330019533634,1.1506134271621704,1.0382541418075562
MAC001346,1,0.06958499550819397,0.0366707481443882,0.757510244846344,1.0051631927490234
MAC001347,2,0.0958525687456131,0.09319578856229782,4.075538635253906,1.2895303964614868
MAC001348,0,0.4191175103187561,0.38011884689331055,2.046678304672241,0.6877013474702836
MAC001349,1,0.03081774853169918,0.009396003317087889,1.0103509426116943,1.0073890686035156
MAC001350,1,0.33531659841537476,0.12485066056251526,1.4225151538848877,0.8540523648262024
MAC001351,1,0.18660347163677216,0.04971631243824959,1.1681468486785889,1.0880602598190308
MAC001352,2,0.22179104387760162,0.05143151432275772,1.1115599870681763,1.1135143041610718
MAC001353,1,0.12697459757328033,0.05543790012598038,1.6294087171554565,0.9153083562850952
MAC001354,0,0.38298165798187256,0.2194809764623642,3.154897451400757,1.0202128887176514
MAC001355,2,0.25910815596580505,0.06411053240299225,1.361862063407898,1.1253728866577148
MAC001356,1,0.08730540424585342,0.025559764355421066,1.371721863746643,1.0519943237304688
MAC001357,2,0.23270095884799957,0.0880059003829956,1.434552788734436,1.0818346738815308
MAC001358,1,0.261111855506897,0.07721583545207977,1.2814419269561768,1.0427428483963013
MAC001359,1,0.17799928784370422,0.07509414851665497,1.0861868858337402,1.047486424446106
MAC001360,1,0.16725905239582062,0.03934894874691963,1.3425532579421997,0.9755155444145203
MAC001361,1,0.17536339163780212,0.05022451654076576,1.5065768957138062,1.0568510293960571
MAC001362,1,0.054380591958761215,0.012542166747152805,0.925386369228363,1.0018856525421143
MAC001363,1,0.11477522552013397,0.028050726279616356,1.1564271450042725,0.8997301459312439
MAC001364,2,0.2890719771385193,0.06646781414747238,1.270290493965149,1.0905228853225708
MAC001365,1,0.1270514577627182,0.02570587396621704,1.420580267906189,0.9598196744918823
MAC001366,1,0.17394262552261353,0.13108840584754944,1.6131272315979004,0.9818299412727356
MAC001367,1,0.19637960195541382,0.07007445394992828,1.7313101291656494,1.0251362323760986
MAC001368,1,0.08915435522794724,0.026528645306825638,1.337679147720337,0.9257025122642517
MAC001369,1,0.12844307720661163,0.030011756345629692,1.321965217590332,1.0715631246566772
MAC001370,1,0.08742659538984299,0.11504489928483963,1.2201341390609741,0.9685978889465332
MAC001371,2,0.33276036381721497,0.06941583007574081,1.2371578216552734,1.2190227508544922
MAC001372,1,0.03228341415524483,0.015551378950476646,1.0649745464324951,0.9902963042259216
MAC001373,1,0.08820873498916626,0.015490969642996788,1.070724368095398,1.0654743909835815
MAC001374,2,0.12610271573066711,0.08975709974765778,1.9043247699737549,1.2389775514602661
MAC001375,1,0.06663519889116287,0.051167797297239304,1.2121855020523071,0.6877013474702836
MAC001376,1,0.3142053186893463,0.0900624692440033,1.1455507278442383,1.0507266521453857
MAC001377,1,0.22725418210029602,0.06509065628051758,1.1440407037734985,1.0652878284454346
MAC001378,1,0.05212302505970001,0.0285378098487854,1.2760475873947144,0.6877013474702836
MAC001379,1,0.07184354215860367,0.019003231078386307,1.1267346143722534,1.099209189414978
MAC001380,1,0.451496422290802,0.10814407467842102,1.2128944396972656,0.9849551320075989
MAC001381,2,0.3526807725429535,0.11915863305330276,1.6132893562316895,1.2193019390106201
MAC001382,2,0.206522598862648,0.05301234498620033,1.135420322418213,1.125382900238037
MAC001383,1,0.14798438549041748,0.04075136408209801,1.2517563104629517,0.9992753863334656
MAC001384,2,0.13771067559719086,0.06001866236329079,1.2096703052520752,1.1659754514694214
